"id_envio","peso","volumen","valor_declarado","tipo_producto","origen","destino","distancia","zona","fecha_envio","dia_semana","mes","hora_salida","es_feriado","experiencia_conductor","tipo_vehiculo","antiguedad_vehiculo","capacidad_carga","clima","trafico_estimado","tiempo_estimado","retraso"
"ENV00147",12.4,3.92,47018,"muebles","Santiago","Santiago",17.9,"urbana",2023-12-19,"martes","december",8,FALSE,NA,"camion_pequeno",1,2052,"nublado",10,3,"No"
"ENV00148",13,5.79,256872,"documentos","Concepción","Puerto Montt",1397.3,"rural",2023-12-12,"martes","december",16,FALSE,0,"camion_grande",20,11869,"despejado",2,31.6,"Si"
"ENV00149",40.3,15.11,365223,"muebles","Concepción","Santiago",512.2,"urbana",2023-01-24,"martes","january",14,FALSE,2,"camion_mediano",7,7264,"despejado",9,16.6,"No"
"ENV00150",7,4,120700,"alimentos","Santiago","Santiago",13.1,"urbana",2023-01-25,"miercoles","january",10,FALSE,2,"camion_grande",6,13427,"despejado",6,3.1,"No"
"ENV00151",19.3,2.19,45937,"documentos","Calama","Chillán",1467.3,"urbana",2023-08-13,"domingo","august",14,FALSE,4,"camion_pequeno",2,3273,"nublado",6,34.7,"No"
"ENV00152",4.3,4.4,101291,"otros","Iquique","Osorno",171.5,"urbana",2023-12-22,"viernes","december",9,FALSE,11,"camion_pequeno",5,2577,"despejado",NA,4.7,"No"
"ENV00153",64.5,7.23,314729,"alimentos","Valparaíso","Valparaíso",44.3,"urbana",2023-12-23,"sabado","december",8,FALSE,17,"camion_mediano",10,6586,"nublado",6,4,"No"
"ENV00154",15.3,7.6,372513,"alimentos","Santiago","Puerto Montt",1003.6,"urbana",2023-05-24,"miercoles","may",9,FALSE,9,"camion_mediano",8,5858,"viento",10,35.8,"Si"
"ENV00155",12.6,3.44,58151,"documentos","Concepción","Iquique",666,"urbana",2023-01-19,"jueves","january",8,FALSE,3,"camion_mediano",4,7841,"despejado",10,20.3,"No"
"ENV00156",5.8,0.54,28464,"muebles","Copiapó","Santiago",1246.3,"rural",2023-07-07,"viernes","july",11,FALSE,NA,"camion_mediano",9,5970,NA,5,37.1,"No"
"ENV00157",19.9,1.94,101727,"ropa","Puerto Montt","Santiago",1488.6,"rural",2023-11-28,"martes","november",9,FALSE,3,"camion_grande",9,10840,"lluvia",7,69.6,"Si"
"ENV00158",9,4.8,171883,"electronica","Santiago","Santiago",49.7,"urbana",2023-12-20,"miercoles","december",15,FALSE,NA,"camion_pequeno",5,2918,"despejado",7,4.4,"No"
"ENV00159",11.8,2.55,94041,"otros","Concepción","Santiago",511.1,"urbana",2023-11-18,"sabado","november",15,FALSE,1,"camion_pequeno",9,3084,"lluvia",8,19.6,"No"
"ENV00160",72.8,5.24,161528,"electronica","Talca","La Serena",542.5,"rural",2023-02-11,"sabado","february",10,FALSE,5,"camion_mediano",12,6582,"despejado",2,12,"Si"
"ENV00161",16.9,3.46,132958,"ropa","Santiago","Antofagasta",153.3,"urbana",2023-04-21,"viernes","april",10,FALSE,16,"camion_mediano",9,6924,NA,6,5.1,"No"
"ENV00162",6.9,4.24,77248,"ropa","Antofagasta","Concepción",628.9,"urbana",2023-10-07,"sabado","october",9,FALSE,5,"camion_mediano",6,7627,"nublado",6,17.9,"No"
"ENV00163",23.6,2.15,37232,"muebles","Santiago","Santiago",44.8,"urbana",2023-03-10,"viernes","march",10,FALSE,16,"camion_pequeno",4,2983,"nublado",10,4.7,"No"
"ENV00164",14,8.7,127381,"otros","Santiago","Santiago",11.9,"urbana",2023-09-28,"jueves","september",8,FALSE,4,"camion_mediano",5,7373,"nublado",10,2.6,"No"
"ENV00165",36.2,1.19,70783,"muebles","Santiago","Valparaíso",138.6,"urbana",2023-03-12,"domingo","march",21,FALSE,3,"camion_mediano",4,7807,"nublado",NA,5.7,"No"
"ENV00166",84.1,7.04,228241,"documentos","Los Ángeles","Iquique",821.9,"urbana",2023-04-16,"domingo","april",11,FALSE,1,"camion_mediano",8,7316,"lluvia",5,28.2,"Si"
"ENV00167",7.4,3.24,126087,"alimentos","Valparaíso","Valparaíso",47.8,"urbana",2023-02-25,"sabado","february",9,FALSE,0,"camion_mediano",2,6777,"despejado",NA,3.2,"No"
"ENV00168",31.6,1.89,5000,"electronica","Iquique","Concepción",783.5,"urbana",2023-11-24,"viernes","november",16,FALSE,25,"camion_pequeno",6,2396,"lluvia",7,26.6,"No"
"ENV00169",21.9,8.05,318261,"electronica","Valdivia","Los Ángeles",1486.3,"rural",2023-03-28,"martes","march",8,FALSE,11,"camion_pequeno",5,3050,"nublado",5,40.6,"Si"
"ENV00170",49.2,3.76,96709,"ropa","Temuco","Santiago",687.9,"urbana",2023-02-04,"sabado","february",10,FALSE,13,"camion_pequeno",4,2128,"nublado",5,16.9,"No"
"ENV00171",16,8.87,279502,"electronica","La Serena","Iquique",344.1,"urbana",2023-12-19,"martes","december",8,FALSE,3,"camion_pequeno",3,2206,"despejado",10,10.6,"No"
"ENV00172",46.4,1.82,109759,"muebles","Temuco","Chillán",983.5,"rural",2023-04-18,"martes","april",9,FALSE,3,"camion_mediano",4,5193,"nublado",2,24.1,"No"
"ENV00173",3.5,6.29,177062,"muebles","Santiago","Santiago",14.5,"urbana",2023-10-21,"sabado","october",12,FALSE,4,"camion_mediano",7,5663,"nublado",5,3.6,"No"
"ENV00174",108.8,5.43,231903,"electronica","La Serena","Chillán",918.3,"urbana",2023-10-17,"martes","october",15,FALSE,20,"camion_pequeno",2,2524,"despejado",6,20.6,"No"
"ENV00175",47.7,6.77,152291,"muebles","Santiago","Valparaíso",121.1,"urbana",2023-11-18,"sabado","november",9,FALSE,1,"furgon",1,854,"despejado",10,5.1,"Si"
"ENV00176",17.3,2.27,58198,"alimentos","Puerto Montt","Santiago",796.2,"rural",2023-04-13,"jueves","april",18,FALSE,1,"camion_grande",13,12845,"nublado",6,30,"No"
"ENV00177",4.7,9.61,145559,"documentos","Los Ángeles","La Serena",1070.1,"urbana",2023-12-13,"miercoles","december",7,FALSE,6,"camion_pequeno",5,3474,"nublado",10,34.5,"No"
"ENV00178",38.2,5.69,105615,"alimentos","Antofagasta","Santiago",1417,"urbana",2023-01-19,"jueves","january",10,FALSE,2,"camion_pequeno",4,2771,"despejado",8,35.8,"No"
"ENV00179",32.6,2.38,116315,"electronica","Valdivia","Copiapó",167.5,"urbana",2023-04-20,"jueves","april",8,FALSE,0,"camion_mediano",7,7828,"lluvia",8,9.8,"Si"
"ENV00180",20,3.63,174266,"otros","Concepción","La Serena",719.3,"urbana",2023-02-13,"lunes","february",10,FALSE,10,"camion_mediano",9,7184,NA,10,27,"Si"
"ENV00181",23.4,3.77,38503,"electronica","Calama","Valparaíso",844.4,"urbana",2023-01-14,"sabado","january",11,FALSE,NA,"furgon",3,916,"despejado",8,19.3,"No"
"ENV00182",11.2,4.79,200271,"muebles","Chillán","Temuco",427,"urbana",2023-02-03,"viernes","february",10,FALSE,21,"camion_grande",12,13599,"nublado",7,14.3,"No"
"ENV00183",29,1.74,38939,"alimentos","La Serena","Santiago",1234.7,"urbana",2023-11-05,"domingo","november",10,FALSE,NA,"furgon",4,1124,"despejado",4,21.7,"No"
"ENV00184",27,5.96,281423,"muebles","Santiago","Talca",1098.1,"urbana",2023-09-10,"domingo","september",8,FALSE,6,"camion_grande",15,10854,"lluvia",4,34.8,"Si"
"ENV00185",15.2,2.87,50643,"alimentos","Puerto Montt","Santiago",217.7,"urbana",2023-01-04,"miercoles","january",6,FALSE,20,"camion_pequeno",4,3206,"despejado",10,8.8,"No"
"ENV00186",5.3,10,369861,"alimentos","Valparaíso","Santiago",121,"urbana",2023-04-25,"martes","april",15,FALSE,8,"camion_grande",10,11323,"despejado",8,6.1,"Si"
"ENV00187",40.5,8.31,372307,"muebles","Santiago","Calama",1401.6,"urbana",2023-06-28,"miercoles","june",6,FALSE,5,"camion_mediano",8,5760,"nublado",6,38.2,"No"
"ENV00188",35,7.03,281099,"muebles","Talca","Temuco",646.7,"urbana",2023-06-17,"sabado","june",12,FALSE,5,"camion_mediano",2,5694,"nublado",NA,19,"No"
"ENV00189",8.7,6.15,80408,"otros","Santiago","Calama",1400.6,"urbana",2023-05-19,"viernes","may",16,FALSE,7,"camion_pequeno",7,3244,"despejado",5,29.3,"No"
"ENV00190",4.1,17.1,691076,"electronica","Santiago","Concepción",514.6,"urbana",2023-03-10,"viernes","march",8,FALSE,9,"camion_mediano",5,5572,"despejado",10,17.7,"No"
"ENV00191",24.7,2.1,65099,"alimentos","Concepción","Valparaíso",131.5,"urbana",2023-05-19,"viernes","may",9,FALSE,0,"camion_pequeno",4,2732,"nublado",10,6.8,"No"
"ENV00192",14.2,9.14,270231,"otros","Concepción","Concepción",11.4,"urbana",2023-01-11,"miercoles","january",9,FALSE,3,"camion_pequeno",5,3286,"nublado",10,3.1,"No"
"ENV00193",25.9,3.39,84695,"muebles","Santiago","Temuco",1447.1,"rural",2023-04-06,"jueves","april",12,FALSE,6,"camion_pequeno",5,2384,"despejado",1,26.4,"No"
"ENV00194",5.5,4.91,174947,"muebles","Puerto Montt","Concepción",130,"rural",2023-03-31,"viernes","march",9,FALSE,17,"camion_pequeno",7,3491,"despejado",2,5,"No"
"ENV00195",7.7,1.86,5397,"alimentos","Santiago","Valdivia",196.6,"rural",2023-12-20,"miercoles","december",12,FALSE,1,"camion_mediano",6,5590,"despejado",1,5.7,"No"
"ENV00196",59.5,1.13,48221,"alimentos","Santiago","Calama",709,"urbana",2023-05-06,"sabado","may",9,FALSE,10,"camion_pequeno",9,3227,"despejado",8,19,"Si"
"ENV00197",30.1,4.56,167513,"electronica","Los Ángeles","Santiago",1201.7,"urbana",2023-02-08,"miercoles","february",7,FALSE,0,"camion_pequeno",5,2560,"despejado",8,29.6,"Si"
"ENV00198",36.1,7.84,184408,"muebles","Concepción","Chillán",1371.6,"urbana",2023-08-06,"domingo","august",10,FALSE,7,"furgon",1,948,"despejado",NA,27.3,"No"
"ENV00199",123.4,23.31,808780,"documentos","Valdivia","Valparaíso",1358,"rural",2023-10-31,"martes","october",14,FALSE,7,"camion_pequeno",9,2710,"lluvia",1,33.8,"Si"
"ENV00200",22.8,2.48,86950,"otros","Antofagasta","Santiago",1466.7,"urbana",2023-08-07,"lunes","august",13,FALSE,6,"camion_pequeno",6,2047,"despejado",7,34.4,"No"
"ENV00201",2.7,18.52,767787,"electronica","Santiago","Santiago",10.8,"urbana",2023-06-24,"sabado","june",9,FALSE,8,"camion_grande",13,14013,"despejado",5,3,"No"
"ENV00202",28,3.13,150370,"ropa","Valparaíso","Santiago",130.3,"urbana",2023-04-17,"lunes","april",13,FALSE,2,"camion_mediano",8,6243,"nublado",9,8.2,"No"
"ENV00203",64.8,7.24,101736,"alimentos","La Serena","Iquique",582,"rural",2023-04-15,"sabado","april",9,FALSE,0,"camion_mediano",5,5056,"lluvia",4,21.1,"Si"
"ENV00204",157.5,8.21,170739,"otros","Santiago","Santiago",48.4,"urbana",2023-06-14,"miercoles","june",9,FALSE,21,"camion_pequeno",3,2546,"despejado",10,5.1,"No"
"ENV00205",5.1,3.77,132408,"ropa","Puerto Montt","Valparaíso",1235.8,"rural",2023-06-12,"lunes","june",8,FALSE,16,"camion_grande",15,11617,"despejado",3,32.2,"No"
"ENV00206",6.4,9.36,NA,"ropa","Santiago","Temuco",1397.3,"urbana",2023-09-19,"martes","september",22,TRUE,2,"camion_pequeno",4,2751,"lluvia",5,31.6,"Si"
"ENV00207",9.9,6.41,213202,"documentos","Puerto Montt","Puerto Montt",45.2,"rural",2023-11-20,"lunes","november",16,FALSE,5,"camion_mediano",5,6025,"lluvia",5,7,"Si"
"ENV00208",7,5.33,176203,"electronica","Santiago","Santiago",44.7,"urbana",2023-07-24,"lunes","july",15,FALSE,1,"camion_mediano",6,7756,"despejado",10,5.4,"No"
"ENV00209",10.5,15.14,288944,"electronica","Santiago","Talca",1098.3,"urbana",2023-10-12,"jueves","october",13,FALSE,9,"furgon",3,920,"lluvia",9,39,"Si"
"ENV00210",16.7,6.1,247735,"alimentos","Santiago","Los Ángeles",1180.6,"urbana",2023-06-27,"martes","june",6,FALSE,1,"camion_pequeno",4,3409,"lluvia",8,43.4,"Si"
"ENV00211",6,4.5,48588,"ropa","Santiago","Valdivia",574.9,"rural",2023-05-05,"viernes","may",9,FALSE,2,"camion_pequeno",3,2983,"nublado",NA,14.7,"No"
"ENV00212",154,2.62,135993,"alimentos","Santiago","Iquique",690.6,"rural",2023-12-04,"lunes","december",14,FALSE,5,"furgon",2,1050,"despejado",3,14.3,"Si"
"ENV00213",22.4,4.9,245517,"otros","Concepción","Santiago",513.4,"urbana",2023-02-03,"viernes","february",14,FALSE,3,"camion_mediano",9,6087,"nublado",NA,18.6,"No"
"ENV00214",18.5,2.14,91223,"electronica","Valparaíso","Santiago",138.8,"urbana",2023-09-23,"sabado","september",12,FALSE,4,"camion_mediano",7,6780,NA,5,5.9,"No"
"ENV00215",33,7.03,262289,"muebles","Valdivia","Talca",969.4,"rural",2023-01-24,"martes","january",11,FALSE,7,"camion_grande",12,12286,"lluvia",6,44.1,"Si"
"ENV00216",20.9,7.37,206118,"alimentos","Santiago","Santiago",25,"urbana",2023-06-24,"sabado","june",8,FALSE,1,"camion_grande",13,12770,"lluvia",6,4,"No"
"ENV00217",17.6,2.92,54994,"ropa","Santiago","Calama",671.9,"urbana",2023-09-15,"viernes","september",7,FALSE,1,"camion_pequeno",8,2020,"despejado",10,19.1,"No"
"ENV00218",88,2.04,119110,"documentos","Valparaíso","La Serena",1018.7,"urbana",2023-01-26,"jueves","january",10,FALSE,10,"camion_pequeno",1,2713,"nublado",8,30.2,"Si"
"ENV00219",16.2,11.67,531051,"otros","Calama","Santiago",1123.6,"urbana",2023-01-05,"jueves","january",9,FALSE,NA,"camion_mediano",5,7666,"nublado",10,36.7,"No"
"ENV00220",5.6,2.33,15395,"otros","Santiago","Temuco",474.7,"rural",2023-06-05,"lunes","june",7,FALSE,23,"camion_pequeno",5,2265,"nublado",8,18.9,"No"
"ENV00221",29.5,6.6,197031,"electronica","Valparaíso","Santiago",127.5,"urbana",2023-01-18,"miercoles","january",13,FALSE,15,"camion_mediano",8,6404,"despejado",9,6.5,"No"
"ENV00222",14.1,1.03,42157,"electronica","Chillán","Temuco",1136,"rural",2023-06-08,"jueves","june",15,FALSE,1,"camion_mediano",10,7284,"nublado",4,32.1,"No"
"ENV00223",11.9,7.46,196076,"alimentos","Santiago","Santiago",45.6,"urbana",2023-04-04,"martes","april",11,FALSE,3,"camion_grande",8,11360,"lluvia",6,3.7,"No"
"ENV00224",6.9,3.75,183656,"otros","La Serena","Santiago",745.2,"urbana",2023-05-22,"lunes","may",10,FALSE,16,"camion_grande",6,12999,"viento",7,27.7,"No"
"ENV00225",30.8,0.56,9354,"otros","Temuco","Antofagasta",1415.3,"urbana",2023-03-10,"viernes","march",15,FALSE,4,"camion_mediano",9,7875,"lluvia",NA,48,"No"
"ENV00226",16.9,2.09,101599,"otros","Calama","Copiapó",991.9,"urbana",2023-01-20,"viernes","january",9,FALSE,6,"camion_pequeno",5,3354,"lluvia",10,37.9,"No"
"ENV00227",33.6,4.5,227924,"ropa","Santiago","Concepción",512.5,"urbana",2023-10-29,"domingo","october",9,FALSE,10,"camion_grande",13,13665,"despejado",5,13.9,"Si"
"ENV00228",15.9,1.44,66506,"muebles","Santiago","Santiago",13.2,"urbana",2023-10-03,"martes","october",15,FALSE,19,"camion_pequeno",5,3200,"despejado",NA,1.4,"No"
"ENV00229",10.4,29.07,821639,"otros","Valparaíso","Valparaíso",28.5,"urbana",2023-11-24,"viernes","november",14,FALSE,12,"camion_grande",7,14866,"despejado",8,4.2,"No"
"ENV00230",70.1,1.87,91926,"electronica","Antofagasta","Santiago",1056.3,"urbana",2023-04-13,"jueves","april",14,FALSE,0,"camion_grande",14,10981,"despejado",10,34.3,"Si"
"ENV00231",15.3,7.14,278260,"alimentos","Copiapó","Santiago",810.4,"urbana",2023-06-23,"viernes","june",10,FALSE,14,"camion_grande",6,10150,"nublado",8,26.7,"No"
"ENV00232",51.8,12.94,543360,"electronica","Concepción","Valparaíso",1117,"urbana",2023-11-24,"viernes","november",19,FALSE,1,"camion_mediano",6,6169,"nublado",10,40,"Si"
"ENV00233",6,3.41,79020,"electronica","Santiago","Santiago",34.6,"urbana",2023-11-25,"sabado","november",11,FALSE,5,"camion_pequeno",7,2652,"despejado",7,2.3,"No"
"ENV00234",12.6,7.13,326972,"ropa","Valparaíso","Valparaíso",17,"urbana",2023-02-20,"lunes","february",9,FALSE,7,"camion_mediano",9,5431,"nublado",10,2,"No"
"ENV00235",15.3,16.12,467947,"alimentos","Santiago","Santiago",14.7,"urbana",2023-03-02,"jueves","march",10,FALSE,18,"camion_mediano",3,6906,"nublado",6,2.7,"Si"
"ENV00236",13.6,4.32,220489,"electronica","Santiago","Temuco",385.4,"rural",2023-03-02,"jueves","march",21,FALSE,17,"camion_mediano",8,5316,"nublado",5,12.7,"No"
"ENV00237",77.4,7.37,127272,"alimentos","Antofagasta","Santiago",1410.5,"urbana",2023-03-25,"sabado","march",16,FALSE,5,"camion_mediano",8,7456,"nublado",4,32.5,"Si"
"ENV00238",19.6,1.04,39378,"otros","Santiago","Santiago",12.2,"urbana",2023-03-25,"sabado","march",13,FALSE,6,"furgon",2,900,"viento",8,2.7,"No"
"ENV00239",25.6,11.51,333623,"electronica","Santiago","Valdivia",761.9,"urbana",2023-01-24,"martes","january",15,FALSE,NA,"camion_grande",17,12431,"nublado",8,24.9,"Si"
"ENV00240",7.8,3.25,67329,"electronica","Chillán","Santiago",623.4,"rural",2023-08-25,"viernes","august",10,FALSE,25,"camion_mediano",4,5860,"despejado",1,13.9,"No"
"ENV00241",9.7,2.42,40878,"electronica","Valparaíso","Valparaíso",45.9,"urbana",2023-11-22,"miercoles","november",8,FALSE,1,"camion_grande",6,14705,"lluvia",8,4.9,"No"
"ENV00242",54.5,2.03,77615,"alimentos","Los Ángeles","Santiago",1455.7,"urbana",2023-08-23,"miercoles","august",12,FALSE,1,"camion_mediano",5,6599,"nublado",10,48,"Si"
"ENV00243",70.7,5.82,175190,"alimentos","Antofagasta","Santiago",299.5,"urbana",2023-04-01,"sabado","april",17,FALSE,1,"camion_pequeno",5,2506,"despejado",8,10.7,"Si"
"ENV00244",70,6.07,258328,"muebles","Santiago","Santiago",39.5,"urbana",2023-12-19,"martes","december",8,FALSE,25,"camion_mediano",9,7605,"lluvia",10,4.8,"No"
"ENV00245",5,5.61,235473,"ropa","Concepción","Osorno",249.3,"rural",2023-09-26,"martes","september",9,FALSE,9,"camion_grande",13,13255,"despejado",2,7.8,"No"
"ENV00246",156,13.01,536354,"documentos","Valparaíso","Valparaíso",30.3,"urbana",2023-02-22,"miercoles","february",16,FALSE,0,"camion_mediano",4,5973,"despejado",8,2.8,"No"
"ENV00247",55.5,3.79,101799,"documentos","Valparaíso","Temuco",165.7,"urbana",2023-05-27,"sabado","may",15,FALSE,7,"camion_grande",11,14722,"despejado",8,8.8,"No"
"ENV00248",19.6,7.4,229739,"ropa","La Serena","Temuco",1122.6,"rural",2023-06-29,"jueves","june",14,FALSE,8,"furgon",3,1047,"viento",NA,28,"Si"
"ENV00249",40.6,13.77,378837,"alimentos","Temuco","Chillán",991.7,"urbana",2023-08-31,"jueves","august",9,FALSE,2,"camion_grande",8,11519,"despejado",10,33.4,"No"
"ENV00250",7.6,5.41,214320,"ropa","Santiago","Concepción",509.2,"urbana",2023-11-05,"domingo","november",12,FALSE,23,"furgon",3,1038,"despejado",7,12,"No"
"ENV00251",6.7,27.7,320963,"ropa","Los Ángeles","Antofagasta",205.8,"urbana",2023-07-01,"sabado","july",11,FALSE,15,"camion_grande",14,14021,"viento",4,6.7,"No"
"ENV00252",21.1,7.67,270093,"muebles","Concepción","La Serena",430.8,"urbana",2023-04-04,"martes","april",10,FALSE,8,"camion_pequeno",3,3046,NA,6,12,"No"
"ENV00253",6.1,1.61,NA,"otros","Puerto Montt","Concepción",1365.8,"urbana",2023-11-25,"sabado","november",10,FALSE,5,"camion_pequeno",2,2285,"despejado",8,34.4,"No"
"ENV00254",24.3,1.91,66912,"otros","Santiago","Valparaíso",122.8,"urbana",2023-11-03,"viernes","november",6,FALSE,21,"camion_grande",10,11442,"despejado",10,6.9,"No"
"ENV00255",73.5,7.43,317433,"muebles","Santiago","Valdivia",1162.1,"urbana",2023-02-02,"jueves","february",12,FALSE,5,"camion_pequeno",5,3285,"lluvia",9,44.7,"Si"
"ENV00256",7.1,3.01,127282,"alimentos","Santiago","Santiago",40.4,"urbana",2023-12-07,"jueves","december",9,FALSE,6,"camion_mediano",8,7541,"nublado",10,3.6,"No"
"ENV00257",9.6,3.91,140712,"otros","Santiago","Concepción",516.7,"urbana",2023-11-04,"sabado","november",13,FALSE,21,"camion_pequeno",3,2211,"nublado",9,15.6,"Si"
"ENV00258",21,6.78,285070,"alimentos","Concepción","Los Ángeles",768.7,"rural",2023-12-07,"jueves","december",9,FALSE,4,"camion_mediano",8,5434,"lluvia",5,30.2,"Si"
"ENV00259",7.3,8.21,221365,"documentos","Santiago","Copiapó",1401.1,"urbana",2023-04-27,"jueves","april",15,FALSE,2,"camion_pequeno",7,3427,"despejado",6,31.3,"No"
"ENV00260",13.7,10.11,139395,"electronica","Iquique","Santiago",625.2,"urbana",2023-09-06,"miercoles","september",9,FALSE,16,"camion_grande",10,11989,"lluvia",10,29.3,"No"
"ENV00261",48.1,7.24,115487,"muebles","Iquique","Chillán",978.2,"urbana",2023-06-20,"martes","june",14,FALSE,3,"camion_mediano",6,5196,"despejado",8,26.7,"Si"
"ENV00262",53,2.11,59197,"ropa","Valdivia","Chillán",1379.9,"urbana",2023-03-06,"lunes","march",8,FALSE,0,"camion_pequeno",7,3368,"nublado",NA,41.1,"Si"
"ENV00263",29.5,12.31,159393,"muebles","Valparaíso","Temuco",610.4,"urbana",2023-02-25,"sabado","february",13,FALSE,11,"camion_pequeno",4,3491,"despejado",6,15.8,"No"
"ENV00264",3.2,10.91,521815,"documentos","Santiago","Santiago",30,"urbana",2023-04-27,"jueves","april",15,FALSE,5,"camion_pequeno",8,3296,"nublado",NA,3,"Si"
"ENV00265",19,0.82,40695,"alimentos","Puerto Montt","Santiago",620.6,"urbana",2023-02-20,"lunes","february",9,FALSE,3,"camion_pequeno",4,2254,NA,10,18.4,"Si"
"ENV00266",58.3,2.66,67327,"ropa","Valparaíso","Valparaíso",34.9,"urbana",2023-07-31,"lunes","july",15,FALSE,0,"camion_pequeno",4,3114,"despejado",7,2.6,"No"
"ENV00267",45.3,3,114897,"alimentos","Concepción","Puerto Montt",360.3,"rural",2023-11-29,"miercoles","november",8,FALSE,0,"camion_grande",16,11313,"lluvia",2,13.1,"No"
"ENV00268",16.6,6.64,161226,"electronica","Valdivia","Iquique",1416.9,"urbana",2023-03-01,"miercoles","march",9,FALSE,3,"furgon",3,1080,"despejado",10,35,"No"
"ENV00269",1.3,3.91,88644,"otros","Iquique","Santiago",542.3,"urbana",2023-12-28,"jueves","december",21,FALSE,5,"camion_pequeno",10,3230,"viento",10,20.4,"Si"
"ENV00270",21.3,3.39,57825,"alimentos","Santiago","Santiago",41,"urbana",2023-01-05,"jueves","january",8,FALSE,8,"camion_pequeno",6,2504,"lluvia",8,3.7,"Si"
"ENV00271",35.7,5.77,122038,"ropa","Puerto Montt","Santiago",1081.5,"urbana",2023-06-21,"miercoles","june",6,FALSE,8,"camion_grande",9,12436,"lluvia",7,44.2,"No"
"ENV00272",21,5.27,250738,"electronica","Valparaíso","Los Ángeles",1094.3,"rural",2023-04-08,"sabado","april",13,TRUE,1,"camion_pequeno",7,2667,"nublado",3,20.6,"No"
"ENV00273",23.5,4.66,111814,"otros","Santiago","Santiago",11.1,"urbana",2023-05-22,"lunes","may",7,FALSE,3,"camion_grande",8,10480,"lluvia",8,4,"Si"
"ENV00274",30.9,15.98,277596,"ropa","Valparaíso","Concepción",1296.8,"urbana",2023-10-01,"domingo","october",10,FALSE,4,"furgon",5,925,"despejado",5,24.6,"No"
"ENV00275",13.5,15.08,443957,"ropa","Santiago","Talca",1325.2,"urbana",2023-05-06,"sabado","may",15,FALSE,9,"camion_mediano",1,6478,"despejado",4,27.9,"No"
"ENV00276",74.4,6.21,219487,"electronica","Valparaíso","Santiago",133,"urbana",2023-03-25,"sabado","march",8,FALSE,6,"furgon",4,830,"lluvia",6,6.8,"No"
"ENV00277",32.1,2.19,29067,"documentos","Valparaíso","Antofagasta",1420.6,"urbana",2023-12-31,"domingo","december",9,FALSE,0,"camion_mediano",7,7638,"nublado",4,32.9,"No"
"ENV00278",5.8,3.57,119520,"muebles","Santiago","Santiago",34,"urbana",2023-09-11,"lunes","september",9,FALSE,1,"camion_pequeno",5,2575,"nublado",NA,5.2,"Si"
